id,body
2bd2e804-7729-42e6-bb25-1f2035b835d1,"<p>Sur la durée, qu’attendez-vous d’un vêtement de luxe&nbsp;? En termes de durée de vie, d’usure, de précautions spécifiques à prendre&nbsp;? Qu’est-ce qui peut vous donner la sensation qu’un vêtement est durable&nbsp;? Là encore n’hésitez pas à illustrer vos réponses et à expliquer les nuances que vous voyez en fonction du type de vêtement, de matière, de fréquence d’utilisation, etc.</p>"
2bdb4dc6-a087-4c06-b7b5-102d8d5bc67e,"Thanks for taking your selfie! Before we get started, we’d like to learn a little about you! Take a moment to introduce yourself. Which three adjectives would you use to describe your style? Please upload a photo or screenshot that illustrates your style – whether it is you or shown in an ad or Instagram…"
2bfbb129-ed8e-43fe-8ace-cc27d62f7cb0,What would it take to raise your level of excitement around The Fever even higher? Please be as specific and detailed as possible!
2bfc729d-4933-40e3-9459-2f6052c5d380,"On a scale of 1-10, where 1 is Extremely Negative, and 10 is Extremely Positive, how do you feel about this statement? Why? What thoughts, feelings and reactions come immediately to mind? Include an emoji that represents your feeling. Does this “fit” with the lululemon brand? Why or why not?"
2c016366-a8fe-47a3-b319-7371850061a3,"If you prefer to shop lululemon IN PERSON: 

Now think specifically about a lululemon product you have browsed in-person and tell us about your experience regarding fit. Please feel free to detail either great fit experiences and/or less than great fit experiences (or both!). "
2c076df3-eb50-4ab6-8e1a-8fd49559684a,<p>MORNING. 6 am – 12 pm. Snap a picture of your breakfast (if you have any!) and any morning refreshments or snacks and answer the following FOR EACH PICTURE: What are you eating or drinking? How is/was it? Where are you and what time is it? Are you alone or with friends? Please capture pictures of EVERYTHING!</p>
2c07ab20-19b4-4f09-9250-fabdfd02b3e3,"<p>En résumé, comment cette campagne influence-t-elle votre perception de la marque en général ? Quels éléments particuliers entraîne ce ressenti ? Merci d'expliquer votre réponse.</p>"
2c0ed410-47e2-4219-985f-65abff2fdaf0,What can your workplace do or add to safely satisfy your need for QUALITY during this time? What about as more people return to work?
2c132ebd-bcfa-42af-b1d2-27d09057a7b6,"When it comes to price, do you tend to buy full price for activewear? For loungewear? What is an acceptable amount to spend on the following items:  sports bra, regular bra, leggings, workout top, light jacket? Where do you trade-up? Where do you draw the line (if at all)?"
2c13d315-d146-45b8-8f0a-30da002df847,Thinking of the gifts you are purchasing this year– are there people you plan to gift exactly what they ask for? Are there others that you enjoy surprising? Are there some for whom you choose to get gift cards? Is your list shorter or longer or different in any way vs. last year? 
2c1ec4c9-a6bb-4ec1-b5e5-2a3dbf23fe4a,"录屏问题：现在我们需要您录制一段您浏览lululemon官网的过程：
请您打开您的录屏功能，打开扬声器以确保我们能听到您的声音，然后前往lululemon官网，并开始随意浏览一件您感兴趣的商品，并在整个浏览过程中，告诉我们您对以下问题的看法：
有什么信息你觉得对你判断这件商品是不是合身特别重要的？
你觉得有什么信息是你判断尺码时需要却没有在网页上找到的？
你觉得有什么方面是你希望在这个过程中值得改进的？
你觉得整体这段体验感觉如何？"
2c231042-9676-4532-baa5-3d67ed6ed228,<p>您对奢侈品成衣与其他品牌成衣的期望有何不同？可以从质量、材质、做工、包装等方面入手分享你的看法。什么情景下会让你觉得自己“买对了”（可以分享一个具体的某次奢侈品成衣的购买经验）</p><p>另一方面，什么时候又会出现后悔的情形？</p>
2c263a37-bba8-410d-ad3c-e02b4e0405f5,"Thank you for your excellent feedback on your perceptions of the Nabisco brand the way it currently exists in your life! Different for everyone, but this statement roughly sums up you've told us the brand currently stands for."
2c45b1ac-b2ea-49c1-b11d-0b562796292e,Is there any brand that you notice is trying to market or sell to your age group but DOESN’T seem to reflect your experiences/lifestyle/perspective? Why? Upload a photo/screenshot and tell me how it’s missing the mark for you personally.
2c4e0f6a-4af8-4930-88f5-388aa9c5eeeb,<p>What do you like to do for fun?</p>
2c544906-3a32-44f4-a0d1-25eb2dca6aa8,"<p>In your opinion, what should be the lifespan of a luxury garment? Compared to “normal” clothing? How do your expectations for the lifespan of luxury garments differ by type of clothing (i.e. a coat vs. a t-shirt), material, frequency of use, etc.?</p>"
2c5982e7-7c56-444e-9112-bafc09ab1715,<p>Are there locations on campus or times throughout the year where you would like to have access to food and currently do not?</p>
2c60d239-ea0b-4fb0-aba7-eddb32e5aab6,"<p>Thinking about all of the experiences you’ve just described, which feels most important to you right now, and why?</p>"
2c627dce-2fcb-4718-9b42-23c0bd0b229a,What three adjectives would you use to describe the student body at your school? Why? Upload a picture that conceptually represents the vibe at your school and describe what makes your school culture unique!  Has Covid changed this in any way?
2c6cb95c-57a1-4619-b456-7410eb11b622,<p>q1</p>
2c71e809-d823-441e-aaf6-c1ce57c7f477,"Thanks for taking your selfie! Before we get started, we’d like to get to know you a little bit! What are some key parts of your daily routine? What are some of your passions and interests? Please upload some photos or screenshots that bring this to life."
2c827adf-aa19-4d60-87df-81f301683c87,NIGHT. Snap a picture of whatever you eat later at night and answer the following FOR EACH PICTURE: What are you eating or drinking? (How is/was it?) Where are you and what time is it? Are you alone or with friends? Were there any COVID health/safety concerns? Please capture pictures of EVERYTHING.
2caf0241-7995-4ce9-96e4-84bb6f9edeae,How do you think OneSkin compares to the other medi-spa and professional treatments? Where do you think this would fit into your beauty routine? As a replacement to a current product or an additional step? 
2cafadc4-305d-41f1-8496-4f322aa3914e,"Think for a minute about how you tend to discover athleisure/activewear looks you love. Upload a screen recording that shows me a typical journey if you were looking for a new piece of athleisure/activewear – like a sports bra or leggings (i.e., do you browse IG, shopping sites, etc.). Please talk me through each step of the process as you record!"
2cb177a6-249c-435a-9db6-5d18e508eeb2,"MORNING. 6 am – 12 pm Snap a picture of your breakfast (if you have any!) and any morning refreshments or snacks and answer the following FOR EACH PICTURE: What are you eating or drinking? (How is/was it?) Where are you and what time is it? Are you alone or with friends? Please capture pictures of EVERYTHING.

"
2cbf5153-1465-4368-acc9-1256dea6535d,TRAVEL: Where are you dreaming of traveling when things normalize? Describe the place and the experience that most appeals to you and upload a screenshot to show me!
2cbfbcd3-2a25-4957-8f86-b1a77fcf852e,"Now, think about which technology device you would like to purchase or receive next. Upload a photo or screenshot of that device and tell me what that device is, how you discovered it, and why you would like to purchase or receive it."
2cc550c7-dde4-459e-a1a8-b3c9327dee8d,"<p><em>[Shopping at website #1: lululemon.com]</em> Did shopping on lululemon.com make you feel like browsing beyond the item you were looking for? If so, where else did you look?</p>"
2cd72442-6ee2-49a5-9d45-e6614b37b766,"When you watch, do you watch the whole game, or do you watch highlights? Why? Where do you go for highlights?"
2cdb9d03-3441-46d1-8365-88d3d1e5fc6c,"Ok now the really fun part! Let’s think POST-COVID for a few minutes. What could your college offer that would really blow your mind – surprise and delight you when it comes to food and drink fueling your day? This could be new cafes, ethnic cuisines, snacks, restaurants, juice bars, food halls, anything you can think of. Submit some screen grabs that bring these ideas to life. For each idea, please answer: Why would this be on your wish list?"
2ceb50c9-0b76-44a9-a8a1-c217649f1ab3,<p>What are your expectations of what the product will be like when you are ready to consume it?</p>
